resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seg,year,round,circuitId,name,date,time_race,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,name_constructor,nationality_constructor,url_constructor,circuitRef,name_circuit,location,country,lat,lng,alt,url_circuit,status,url_season,position_quali,q1_seg,q2_seg,q3_seg,points_standing,position_standing,wins,points_sprint,position_sprint,points_constructor_standing,position_constructor_standing,wins_constructor_standing,points_constructor_result
14283,580,276,66,14.0,0,,F,22,0.0,0,,,,,,,81,,1975,5,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,,,,,,,evans,,,Bob,Evans,1947-06-11,British,http://en.wikipedia.org/wiki/Bob_Evans_(race_driver),brm,BRM,British,http://en.wikipedia.org/wiki/BRM,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Did not qualify,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,27.0,0.0,,,0.0,16.0,0.0,0.0
14284,580,295,57,31.0,0,,F,23,0.0,0,,,,,,,81,,1975,5,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,,,,,,,wunderink,,,Roelof,Wunderink,1948-12-12,Dutch,http://en.wikipedia.org/wiki/Roelof_Wunderink,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Did not qualify,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,29.0,0.0,,,0.0,17.0,0.0,0.0
14285,580,297,64,25.0,0,,F,24,0.0,0,,,,,,,81,,1975,5,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,,,,,,,palm,,,Torsten,Palm,1947-07-23,Swedish,http://en.wikipedia.org/wiki/Torsten_Palm,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Did not qualify,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,34.0,0.0,,,7.0,5.0,0.0,0.0
14286,580,275,37,10.0,0,,F,25,0.0,0,,,,,,,81,,1975,5,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,,,,,,,lombardi,,,Lella,Lombardi,1941-03-26,Italian,http://en.wikipedia.org/wiki/Lella_Lombardi,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Did not qualify,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.5,14.0,0.0,,,1.0,8.0,0.0,0.0
14287,580,290,56,30.0,0,,F,26,0.0,0,,,,,,,81,,1975,5,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,,,,,,,wilson_fittipaldi,,,Wilson,Fittipaldi,1943-12-25,Brazilian,http://en.wikipedia.org/wiki/Wilson_Fittipaldi,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Did not qualify,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,24.0,0.0,,,0.0,15.0,0.0,0.0
14288,581,182,6,12.0,1,1.0,1,1,9.0,70,1:43:53.98,6233980.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,lauda,,,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,23.0,1.0,2.0,,,26.0,3.0,2.0,9.0
14289,581,222,25,3.0,9,2.0,2,2,6.0,70,+19.22,6253200.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,scheckter,,,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,15.0,5.0,1.0,,,19.0,4.0,1.0,6.0
14290,581,199,34,7.0,6,3.0,3,3,4.0,70,+41.82,6275800.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,reutemann,,,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,16.0,4.0,0.0,,,29.0,1.0,1.0,4.0
14291,581,221,25,4.0,12,4.0,4,4,3.0,70,+1:00.08,6294060.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,depailler,,,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,11.0,6.0,0.0,,,19.0,4.0,1.0,6.0
14292,581,223,6,11.0,4,5.0,5,5,2.0,70,+1:03.84,6297820.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,regazzoni,,,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,8.0,8.0,0.0,,,26.0,3.0,2.0,9.0
14293,581,252,202,16.0,5,6.0,6,6,1.0,70,+1:28.45,6322430.0,,,,,1,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,pryce,,,Tom,Pryce,1949-06-11,British,http://en.wikipedia.org/wiki/Tom_Pryce,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,1.0,14.0,0.0,,,2.5,7.0,0.0,1.0
14294,581,224,1,1.0,8,7.0,7,7,0.0,69,,,,,,,11,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,emerson_fittipaldi,,,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,21.0,2.0,1.0,,,26.5,2.0,2.0,0.0
14295,581,250,34,8.0,2,8.0,8,8,0.0,69,,,,,,,11,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,pace,,,Carlos,Pace,1944-10-06,Brazilian,http://en.wikipedia.org/wiki/Carlos_Pace,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,16.0,3.0,1.0,,,29.0,1.0,1.0,4.0
14296,581,276,66,14.0,20,9.0,9,9,0.0,68,,,,,,,12,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,evans,,,Bob,Evans,1947-06-11,British,http://en.wikipedia.org/wiki/Bob_Evans_(race_driver),brm,BRM,British,http://en.wikipedia.org/wiki/BRM,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+2 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,21.0,0.0,,,0.0,14.0,0.0,0.0
14297,581,187,63,18.0,18,10.0,10,10,0.0,68,,,,,,,12,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,watson,,,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+2 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,20.0,0.0,,,0.0,13.0,0.0,0.0
14298,581,288,67,28.0,21,11.0,11,11,0.0,67,,,,,,,13,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,donohue,,,Mark,Donohue,1937-03-18,American,http://en.wikipedia.org/wiki/Mark_Donohue,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+3 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,16.0,0.0,,,0.0,9.0,0.0,0.0
14299,581,290,56,30.0,24,12.0,12,12,0.0,67,,,,,,,13,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,wilson_fittipaldi,,,Wilson,Fittipaldi,1943-12-25,Brazilian,http://en.wikipedia.org/wiki/Wilson_Fittipaldi,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,+3 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,25.0,0.0,,,0.0,16.0,0.0,0.0
14300,581,296,75,22.0,22,,R,13,0.0,57,,,,,,,22,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,migault,,,François,Migault,1944-12-04,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Migault,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Suspension,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,29.0,0.0,,,0.0,12.0,0.0,0.0
14301,581,230,37,9.0,3,,R,14,0.0,54,,,,,,,23,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,brambilla,,,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Brakes,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,1.0,13.0,0.0,,,1.0,8.0,0.0,0.0
14302,581,235,32,6.0,16,,R,15,0.0,52,,,,,,,23,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,ickx,,,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Brakes,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,3.0,10.0,0.0,,,6.0,6.0,0.0,0.0
14303,581,238,32,5.0,14,,R,16,0.0,36,,,,,,,23,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,peterson,,,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Brakes,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,3.0,11.0,0.0,,,6.0,6.0,0.0,0.0
14304,581,172,3,21.0,23,,R,17,0.0,18,,,,,,,6,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,laffite,,,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Gearbox,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,23.0,0.0,,,0.0,10.0,0.0,0.0
14305,581,275,37,10.0,17,,R,18,0.0,18,,,,,,,5,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,lombardi,,,Lella,Lombardi,1941-03-26,Italian,http://en.wikipedia.org/wiki/Lella_Lombardi,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Engine,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.5,15.0,0.0,,,1.0,8.0,0.0,0.0
14306,581,294,75,23.0,7,,R,19,0.0,17,,,,,,,5,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,brise,,,Tony,Brise,1952-03-28,British,http://en.wikipedia.org/wiki/Tony_Brise,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Engine,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,19.0,0.0,,,0.0,12.0,0.0,0.0
14307,581,231,64,24.0,11,,R,20,0.0,15,,,,,,,7,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,hunt,,,James,Hunt,1947-08-29,British,http://en.wikipedia.org/wiki/James_Hunt,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Transmission,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,7.0,9.0,0.0,,,7.0,5.0,0.0,0.0
14308,581,197,202,17.0,10,,R,21,0.0,13,,,,,,,20,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,jarier,,,Jean-Pierre,Jarier,1946-07-10,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Spun off,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,1.5,12.0,0.0,,,2.5,7.0,0.0,1.0
14309,581,232,3,20.0,19,,R,22,0.0,2,,,,,,,8,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,merzario,,,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Clutch,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,31.0,0.0,,,0.0,10.0,0.0,0.0
14310,581,178,64,26.0,13,,R,23,0.0,1,,,,,,,3,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,jones,,,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Accident,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,28.0,0.0,,,7.0,5.0,0.0,0.0
14311,581,200,1,2.0,15,,R,24,0.0,0,,,,,,,3,,1975,6,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,,,,,,,mass,,,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,http://en.wikipedia.org/wiki/Zolder,Accident,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,10.5,7.0,1.0,,,26.5,2.0,2.0,0.0
14312,582,182,6,12.0,5,1.0,1,1,9.0,80,1:59:18.319,7158319.0,,,,,1,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,lauda,,,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,32.0,1.0,3.0,,,35.0,1.0,3.0,9.0
14313,582,199,34,7.0,4,2.0,2,2,6.0,80,+6.288,7164607.0,,,,,1,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,reutemann,,,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,22.0,2.0,0.0,,,33.0,2.0,1.0,6.0
14314,582,223,6,11.0,12,3.0,3,3,4.0,80,+29.095,7187414.0,,,,,1,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,regazzoni,,,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,12.0,6.0,0.0,,,35.0,1.0,3.0,9.0
14315,582,207,73,27.0,15,4.0,4,4,3.0,80,+44.380,7202699.0,,,,,1,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,mario_andretti,,,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,3.0,11.0,0.0,,,3.0,7.0,0.0,3.0
14316,582,288,67,28.0,16,5.0,5,5,2.0,80,+1:30.763,7249082.0,,,,,1,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,donohue,,,Mark,Donohue,1937-03-18,American,http://en.wikipedia.org/wiki/Mark_Donohue,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Finished,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,2.0,13.0,0.0,,,2.0,9.0,0.0,2.0
14317,582,294,75,23.0,17,6.0,6,6,1.0,79,,,,,,,11,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,brise,,,Tony,Brise,1952-03-28,British,http://en.wikipedia.org/wiki/Tony_Brise,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,1.0,16.0,0.0,,,1.0,11.0,0.0,1.0
14318,582,222,25,3.0,8,7.0,7,7,0.0,79,,,,,,,11,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,scheckter,,,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,15.0,5.0,1.0,,,19.0,4.0,1.0,0.0
14319,582,224,1,1.0,11,8.0,8,8,0.0,79,,,,,,,11,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,emerson_fittipaldi,,,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,21.0,3.0,1.0,,,26.5,3.0,2.0,0.0
14320,582,238,32,5.0,9,9.0,9,9,0.0,79,,,,,,,11,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,peterson,,,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+1 Lap,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,3.0,12.0,0.0,,,6.0,6.0,0.0,0.0
14321,582,297,64,32.0,21,10.0,10,10,0.0,78,,,,,,,60,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,palm,,,Torsten,Palm,1947-07-23,Swedish,http://en.wikipedia.org/wiki/Torsten_Palm,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,Out of fuel,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,23.0,0.0,,,7.0,5.0,0.0,0.0
14322,582,178,64,26.0,19,11.0,11,11,0.0,78,,,,,,,12,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,jones,,,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+2 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,0.0,24.0,0.0,,,7.0,5.0,0.0,0.0
14323,582,221,25,4.0,2,12.0,12,12,0.0,78,,,,,,,12,,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,,,,,,,,,,,depailler,,,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,http://en.wikipedia.org/wiki/Scandinavian_Raceway,+2 Laps,http://en.wikipedia.org/wiki/1975_Formula_One_season,,,,,11.0,7.0,0.0,,,19.0,4.0,1.0,0.0
